id,title,authors,content,header,year
135,"Combining linked read technology with standard target-enrichment NGS  can accurately resolve short reads and distinguish variants in the Lynch/ CMMRD syndrome gene,  PMS2 , from its pseudogene,  PMS2CL .","C. Kao 1 ,  R. Pellegrino 1 , F. Mafra 1 , J. Garifallou 1 , C. Kaminski 1 , F. Wang 1 , L. Tian 1 , S. Garcia 2 , R. Mao 3 , W. Samowitz 3 , C. Vance 3 , C. Vaughn 3 , S. Wenzel 4 , K. Wimmer 4 , H. Hakonarson 1 .  1) Center for Applied Genomics, Children's Hospital of Philadelphia, Philadelphia, PA; 2) 10X Genomics, Inc., Pleasanton, CA; 3) ARUP Laboratories, Salt Lake City, UT; 4) Division of Human Genetics, Dept. for Medical Genetics, Molecular and Clinical Pharmacology Medical University, Innsbruck, Innsbruck, Austria.","Lynch syndrome is an autosomal dominant multicancer susceptibility syndrome arising from heterozygous germline mutations inactivating one of the following mismatch repair (MMR) genes:  MLH1, MSH2, MHS6,  or  PMS2. Biallelic germline inactivation of one of these genes results in constitutional mismatch repair deficiency (CMMRD). Genetic testing of MMR genes in individuals with a Lynch/CMMRD-associated cancer and/or a family history of such cancers is important for risk assessment, surveillance, and cancer management. Screening of  PMS2  is particularly challenging due to the presence of 15 different pseudogenes, the most problematic of which is  PMS2CL , homologous to exons 9, 11-15 and located ~0.7Mb centromeric to  PMS2  in an inverted orientation. Sequence exchange between  PMS2  and  PMS2CL  results in hybrid  PMS2/PMS2CL  alleles ,  which creates difficulties for next-generation sequencing (NGS) workflows that reconstruct an individual genome using short reads (~200-400 bases) aligned back to a reference map. Currently, reliable genetic screening of  PMS2  involves combining several customized nonNGS assays that require specialized laboratory know-how with consequences to cost and accessibility. We demonstrate here a cost-effective, bead-in-anemulsion partitioning method compatible with standard target enrichment and short-read NGS that can accurately resolve variants in  PMS2  versus  PMS2CL . Input DNA (1.2ng) was partitioned using a Chromium instrument (10X Genomics, Inc.), where fragments (~50-100kb) from ~150 diploid genome equivalents are segregated into ~1M different gel beads in emulsion (GEMs); each GEM contains ~5-10 different input fragments and creates from them a library of smaller complementary molecules tagged with a 16-mer ""barcode"" unique to each GEM. Barcoded molecules across all GEMs were pooled and underwent whole-exome enrichment using SureSelect baits (Agilent Technologies, Inc.), then sequenced on a HiSeq2500 (Illumina, Inc.). The barcodes provide positional information linking short reads to the original input DNA fragments captured by a specific GEM. We show that these ""linked reads"" (or ""synthetic long reads"") can effectively detect  PMS2  variants (point mutations as well as structural rearrangements) within the  PMS2CL  paralogous region in a number of clinically validated ""truth"" samples, illustrating a strategy whereby standard NGS-based workflows can be adapted for use in Lynch/CMMRD syndrome screening across all known candidate genes.",ASHGAbstracts,2016
136,Mismatch repair activity in non-neoplastic biallelic mismatch repair  deficient cells: An explanation for the predominance of  PMS2   mutations  and rapid diagnosis.,"A.Y. Shuen 1,2 , S. Lanni 1 , Y. Lisa 1 , G.B. Panigrahi 1 , S.  Deshmukh 1,3 , B. Campbell 1,3,5 , N. Zhukova 4,5 , N. Thakkar 1,2 , D. Malkin 1,3,4 , U. Tabori 1,3,4,5 , C.E. Pearson 1,2 .  1) Genetics and Genome Biology, The Hospital for Sick Children, Toronto, ON, Canada; 2) Department of Molecular Genetics, University of Toronto. Toronto, ON, Canada; 3) Institute of Medical Science, University of Toronto, Toronto, ON, Canada; 4) Division of Hematology/Oncology, The Hospital for Sick Children, Toronto, ON, Canada; 5) Labatt Brain Tumour Research Centre, The Hospital for Sick Children, Toronto, ON, Canada.","Biallelic mismatch repair deficiency syndrome (bMMRD) is a childhood cancer syndrome causing hematological, brain and gastrointestinal tumors due to biallelic mutations in DNA mismatch repair (MMR) genes. In contrast, monoallelic mutations in MMR genes causes Lynch syndrome (Hereditary Non-polyposis Colorectal Cancer), predisposing to adult cancers due to somatic inactivation of the non-mutant allele. Improper diagnosis of bMMRD leads to inappropriate treatment paths with deleterious consequences. Diagnosis of bMMRD is hampered by clinical overlap with other more common cancer syndromes such as Li-Fraumeni and NF1. In addition, genetic testing for bMMRD is limited by variants of unknown significance and the strong bias towards  PMS2  mutations - a gene that is difficult to sequence due to its 16 kb size and the presence of ≥15  PMS2  pseudogenes. A rapid functional assay that could diagnose bMMRD would be extremely beneficial for cancer management and prevention. We previously reported that non-neoplastic lymphoblastoid cells from a bMMRD patient lacked MMR activity using an  in vitro functional assay (2015,  Nat Genet,   47 : 257–262). We hypothesized that direct assessment of MMR activity would be diagnostic for bMMRD. We also hypothesized that there could be differential repair activities between deficiencies of the various MMR proteins. This might explain the skewing in mutation prevalence between bMMRD (with biallelic mutations in  PMS2  being most frequent, followed by  MSH6 ,  MLH1  and rarely  MSH2 ) and Lynch syndrome (skewed in reverse mostly  MSH2 , followed by  MLH1 ,  MSH6  and lastly  PMS2 ). To test our hypotheses, we assessed the MMR activity of non-neoplastic lymphoblastoid cells of 22 patients with bMMRD defective for  PMS2 ,  MSH6 ,  MLH1 , or  MSH2 and 10 of their 1 st  degree relatives. As might be expected, bMMRD cells with MSH6-/-  or  MSH2-/-  mutations were completely repair-deficient. Strikingly, residual DNA repair activity (< 30% of wild type) was evident in bMMRD PMS2-/-  or  MLH1-/-  cells. The residual DNA repair activity in  PMS2-/-  bMMRD individuals logically explains the higher genetic prevalence of  PMS2  mutations in bMMRD; allowing for sufficient genome integrity for survival, yet not free of cancer susceptibility. The assay we have developed could be a rapid and useful diagnostic indicator, permitting early cancer management decisions.",ASHGAbstracts,2016
137,PMS2C L -hybrid alleles containing  PMS2  sequence and other  PMS2CL -derived large rearrangements: The importance of correct interpretation of dosage alteration analysis in  PMS2 .,"N. Singh, D. Mancini-DiNardo,  B. Leclair, K. Brown, E. Goossen, K. Bowles, B. Roa, M. Jones.  Myriad Genetics Laboratories, Inc., Salt Lake City, Ut, UT.","Background:  Approximately 15% of Hereditary Non-Polyposis Colorectal Cancer (HNPCC or Lynch Syndrome) is caused by heterozygous mutations in  PMS2 , with 27% of these mutations categorized as large rearrangements (LRs). The interpretation of putative LRs detected in  PMS2  is confounded by frequent and sometimes extensive sequence exchange between  PMS2  and the pseudogene  PMS2CL  within exon 9 and exons 11 through 15. We have previously observed that ~40% of LRs in  PMS2  occur in exons where this gene conversion is common. Although multiplex ligation-dependent probe amplification (MLPA) is commonly used for LR analysis of  PMS2 , additional confirmatory analyses are necessary to determine whether LRs are specific to the functional gene. Here we demonstrate the necessity of confirmatory analyses to differentiate clinically significant alterations in  PMS2  from alterations in  PMS2CL , which are not.   Methods:  Three representative examples of apparent LRs specific to exon 9, exon 11 and exons 13-14 in  PMS2  detected by MLPA are described. These LRs were identified during hereditary cancer testing using a 25-gene panel. As part of the panel test, all apparent LRs were further investigated with Sanger sequencing using gene-specific and pseudogene-specific primers and/or long-range PCR analysis specific to  PMS2  and  PMS2CL . Results:  In the first two cases, MLPA indicated a duplication in  PMS2  (one in exon 9 and one in exon 11). Confirmatory Sanger sequencing determined that a gene conversion event occurred, which transferred a portion of the sequence from the  PMS2  gene onto  PMS2CL.  This allowed binding of  PMS2 -specific MLPA probes onto the  PMS2CL- hybrid allele, which resulted in the artifactual appearance of a duplication in  PMS2  for both cases. Long-range PCR specific to  PMS2  determined that the active gene was not duplicated in these cases. For the third case, MLPA indicated a deletion of exons 13-14 in  PMS2 . Longrange PCR specific to  PMS2CL  and  PMS2  determined that exons 13-14 were only deleted in the pseudogene. The LRs discussed here have been identified in a total of 342 patients, showing the importance of confirmatory analyses for apparent LRs detected in  PMS2 .    Conclusions:  The implementation of a multi-step confirmation strategy allowed for the correct assessment of  PMS2 dosage in the cases described above. Accurate interpretation and reporting of PMS2  is imperative for appropriate medical management and in determining whether testing is recommended for family members.",ASHGAbstracts,2016
138,ENIGMA quantitative and qualitative classification criteria for evaluating  the clinical significance of  BRCA1   and  BRCA2  sequence variants.,"A.B.  Spurdle 1 , M.A. Parsons 1 , F. Couch 2 , M. de la Hoya 3 , S. Domchek 4 , D. Eccles 5 , E. Gomez-Garcia 6 , C. Houdayer 7 , A. Mensenkamp 8 , A. Monteiro 9 , P. Radice 10 , M. Southey 11 , S. Tavtigian 12 , A. Toland 13 , M. Vreeswijk 14 , B. Wappenschmidt 15 , D.E. Goldgar 12 , ENIGMA collaborators.  1) QIMR Berghofer Medical Research Institute, Brisbane, Queensland, Australia; 2) Mayo Clinic, Minnesota, USA; 3) dISSC-biomedical research institute, Academic Hospital San Carlos, Madrid, Spain; 4) University of Pennsylvania, Philadelphia, USA; 5) Faculty of Medicine, University of Southampton, Southampton, UK; 6) Maastricht University Medical Center, Maastricht, The Netherlands; 7) Institut Curie and University Paris Descartes, Paris, France; 8) Radboud University Medical Center, Nijmegen, The Netherlands; 9) Moffitt Cancer Center, Tampa, USA; 10) Fondazione IRCCS Istituto Nazionale dei Tumori, Milan, Italy; 11) The University of Melbourne, Melbourne, Australia; 12) Huntsman Cancer Institute, University of Utah School of Medicine, Salt Lake City, USA; 13) The Ohio State University, Columbus, USA; 14) Leiden University Medical Center, Leiden, the Netherlands; 15) Center for Hereditary Breast and Ovarian Cancer, University Hospital Cologne, Cologne, Germany.","Genetic testing for germline variants in susceptibility genes for breast and other cancers frequently identifies gene variants of uncertain clinical significance, including missense, small in-frame insertions/deletions, splice and regulatory region variants. Unclassified variants are a major clinical challenge as they complicate test reporting and genetic counselling, and prevent guided clinical management of patients and their relatives.   The ENIGMA (Evidence-based Network for the Interpretation of Germline Mutant Alleles) international consortium is undertaking research to improve methods for classification of variants in breast cancer predisposition genes. To promote standardised classification, ENIGMA has established detailed criteria to classify germline variants in  BRCA1  and  BRCA2  using a 5 tier system that reflects probability of pathogenicity. ENIGMA is a ClinGen-designated expert panel for BRCA1/2  variant classifications, and ENIGMA classification criteria are currently being applied to variants identified by research and clinical testing sites internationally.   ENIGMA expert panel and research activities to date have: • provided, for display in ClinVar, the evidence supporting existing robust classification of “not-obviously-truncating” variants as pathogenic or not-pathogenic • accrued clinical information from collaborators for quantitative multifactorial analysis of additional non-truncating sequence variants, with altered classification anticipated for >390 unique variants • shown that the qualitative criterion of 1% allele frequency used to classify a variant as “not pathogenic” is conservative and reliable • provided evidence that spliceogenicity and pathogenicity are not equivalent, and demonstrated that expert review of (likely) spliceogenic variants, including those at acceptor/donor “consensus” dinucleotides, aids variant interpretation. • provided statistical estimates from large-scale studies to utilize breast tumour pathology data for predicting variant pathogenicity • shown that use of multiple splicing bioinformatic tools does not significantly improve prediction of spliceogenicity of exonic variants, and developed schema to identify exonic variants that may disrupt mRNA splicing   These findings demonstrate the value of large-scale international collaborations with gene and disease specific expertise to improve variant classification methods and processes, and deliver clinically meaningful standardised disease gene variant classification.",ASHGAbstracts,2016
139,"Return of incidental results for  BRCA1/BRCA2  to a 50,726 person cohort  within a single healthcare provider organization.","M.F. Murray 1 , K. Manickam 1 , A.H Buchanan 1 , D.M. Lindbuchler 1 , M.L. Barr 1 , A.L. Lazzeri 1 , L.M. Gorgol 1 , C.Z. McCormick 1 , C.N. Flansburg 1 , M. Hallquist 1 , A.K. Rahm 1 , A. Fan 1 , W.A. Faucett 1 , M.A. Giovanni 1 , D.N. Hartzel 1 , J.B. Leader 1 , H.L. Kirchner 1 , N.S. AbulHusn 2 , F.E. Dewey 2 , R.P.R. Metpally 1 , D.J. Carey 1 , T.N. Person 1 , M.D. Ritchie 1 , D.H. Ledbetter 1 .  1) Geisinger Health System, Danville, PA, USA; 2) Regeneron Genetics Center, Tarrytown, NY, USA.","The combined prevalence estimate for pathogenic  BRCA1  and  BRCA2 ( BRCA1/2 ) variants in the general population is 1:400. There are significant limitations to our current clinical approaches for identifying individuals with the increased cancer risk associated with these two genes.   The MyCode Community Health Initiative recruits patient volunteers from across the Geisinger healthcare system; 50,726 adult volunteers underwent whole exome sequencing (WES) between September 2014 and September 2015. We established a process to: identify pathogenic/likely pathogenic (P/LP) BRCA1/2  variants in individual participant WES, confirm variants by orthogonal methods in a CLIA-certified laboratory, communicate results to patients and their providers, insert results into the electronic health record (EHR), assist in establishing a management plan, and support cascade evaluation and testing of at-risk relatives.   Our bio-informatic analysis process identified 250 individuals (1:203) with P/LP variants in  BRCA1/2  with 148 (59%) BRCA 2 compared to 102 (41%)  BRCA 1. There are 124 unique P/LP variants identified; P/LP was defined as either pLOF or a ClinVar 2 or 3 star assertion. The average age of those with P/LP variants is 57 (age range 22-89 yrs.) and includes 144 (58%) women.   Sixty adults had incidental  BRCA1/2  findings returned to the EHR as of 05/31/2016, and all eligible confirmed results will be delivered prior to 09/01/2016. Amongst the 60 returned result cases there were 32 women (age range 25-86 yrs.) and 28 men (26-83 yrs.); only 6 (10%) reported having BRCA testing prior to this testing. Nineteen (32%) had a personal history of any cancer, including 6 Breast Cancers (16% of women and 4% of men), 2 Ovarian Cancers (6% of women), and 1 Prostate Cancer (4% of men). Thirty-two (53%) had a family history of a relevant cancer in a first or second-degree relative. Two (3%) had died prior to result return neither with a BRCA-related cause.  Scalable systems for identifying, communicating, and managing incidental genomic findings are possible. The empiric prevalence of pathogenic  BRCA1/2  in this cohort is double previous population estimates. Ninety percent of  BRCA1/2  variant carriers receiving results via our approach had not otherwise been identified in the course of routine care. More study is required to understand the  BRCA2  predominance in our cohort, as well as the health outcomes for individuals ascertained in this manner.",ASHGAbstracts,2016
140,BRCA population screening in unaffected Ashkenazi Jewish women: A  randomized controlled trial of different pre-test strategies.,"S. Lieberman 1,2 ,  A. Tomer 1 , A. Ben-Chetrit 3,4 , O. Olsha 5 , S. Levin 4 , R. Beeri 1 , A. Raz 6 , A. Lahad 2,7 , E. Levy-Lahad 1,2 .  1) Medical Genetics Institute, Shaare Zedek Medical Center, Jerusalem, Israel; 2) Faculty of Medicine, Hebrew University, Jerusalem, Israel; 3) Department of Obstetrics&Gynecology, Shaare Zedek Medical Center, Jerusalem, Israel; 4) Clalit Health Services, Israel; 5) Breast Surgery Unit, Department of Surgery, Shaare Zedek Medical Center, Jerusalem, Israel; 6) Department of Sociology, Ben-Gurion University of the Negev, Beer Sheva, Israel; 7) Department of Family Medicine, Clalit Health Services, Jerusalem, Israel.","About half of  BRCA1/BRCA2  carriers lack significant family history, and would only be identified through general testing. The Ashkenazi Jewish (AJ) population is a model for such screening, given high mutation prevalence (1/40) and >95% sensitivity and specificity of testing for three common mutations. Towards screening implementation, we aim to examine the impact of excluding pre-test face-to-face genetic counseling ( GC ) in the population screening setting.  Methods:  Healthy AJ women age > 25 years are randomized to two pre-test arms: written information only ( WI ) vs. GC. Post-testing, GC is provided to non-carriers indicating significant family history and to all carriers. Psychosocial outcomes (satisfaction with health decision, stress, anxiety, personal perceived control (PPC), knowledge) are assessed post-testing, at one week (before results-Q1) and at 6 months (post results-Q2).  Results: Among the first 780 participants (mean age 46 years), we identified 11 carriers (1.4%). Only 3/11 carriers had significant family history. Post-testing, 95% of GC and 94% of WI participants were satisfied/very satisfied with testing (NS). Stress (Impact of Events) scores were also similar in both groups. Knowledge and PPC scores were higher in GC vs. WI at both Q1 and Q2, but absolute differences were small. PPC scores were 63% and 70% in GC vs. 56% and 65% in WI, at Q1 (p=.0004) and Q2 (p=.01) respectively. The difference in knowledge was 0.5/10 points at both Q1 (p=.0004) and Q2 (p=.04). Carriers had higher PPC and knowledge than non-carriers. At Q2, carriers’ stress level was higher (15.4 vs. 5.3, p=.0006), as expected. Within GC, only PPC increased over time (from Q1 to Q2, p=.003), whereas within WI all outcomes improved over time, with greater satisfaction, lower IES and increased knowledge and PPC (p<.001). This may reflect the impact of post-test counseling in participants with suggestive family history. Overall, >85% at Q1 and > 90% at Q2 would recommend population screening.  Conclusions:  Screening using a streamlined process would identify substantially more carriers (regardless of family history) while addressing logistic and cost limitations. These ongoing results suggest that compared to WI, pre-test GC provides a mild, temporary, increase in knowledge, accompanied by a greater sense of control. Forgoing pre-test GC may therefore be a legitimate alternative in large scale screening, particularly if alternative methods for imparting knowledge are explored.",ASHGAbstracts,2016
141,First genome-wide significant locus for pre-eclampsia susceptibility discovered on fetal chromosome 13 near  FLT1 .,"R. McGinnis 1 , V. Steinthorsdottir 2 , N. Williams 1 , V. Dolby 3 , G. Thorleifsson 2 , S. Shooter 1 , L. Stefansdottir 2 , J. Sigurdsson 2 , A. Haugan 4 , S. Chappell 5 , T. Jääskeläinen 6 , G. Silva 7 , L.C. Vestrheim Thomsen 8 , W.K. Lee 9 , E. Staines-Urias 10 , J. Kemp 11 , F. Dudbridge 10 , J.P. Casas 10 , T. Hegay 12 , N. Simpson 3 , J. Walker 3 , N. Zakhidova 12 , D. Lawlor 11 , G. Syvatova 13 , D. Najmutdinova 14 , P. Magnus 4 , A.C. Iversen 7 , H. Laivuori 6 , L. Morgan 5 , InterPregGen Consortium.  1) Wellcome Trust Sanger Institute, Cambridge, United Kingdom; 2) deCODE genetics/Amgen, Reykjavik, Iceland; 3) Leeds Institute of Biomedical and Clinical Sciences, University of Leeds, United Kingdom; 4) Norwegian Institute of Public Health, Oslo, Norway; 5) School of Life Sciences, University of Nottingham, United Kingdom; 6) Haartman Institute, Medical Genetics, University of Helsinki, Finland; 7) Department of Cancer Research and Molecular Medicine, Norwegian University of Science and Technology, Bergen, Norway; 8) Department of Clinical Science, University of Bergen, Norway; 9) BHF Glasgow Cardiovascular Research Centre, University of Glasgow, United Kingdom; 10) London School of Hygiene and Tropical Medicine and University College London, United Kingdom; 11) MRC Integrative Epidemiology Unit, School of Social and Community Medicine, University of Bristol, United Kingdom; 12) Institute of Immunology, Uzbek Academy of Science, Tashkent, Uzbekistan; 13) Scientific Centre of Obstetrics, Gynaecology and Perinatology of Ministry of Health, Almaty, Kazakhstan; 14) Republican Specialized Scientific-Practical Medical Centre of Obstetrics and Gynecology, Tashkent, Uzbekistan.","Pre-eclampsia (PE) affects ~5% of pregnancies and causes about 25% of maternal deaths in pregnancies worldwide, making PE one of the two leading causes of death among pregnant women. PE also causes ~500,000 annual fetal deaths and millions of premature deliveries with the resulting burden for neonatal health. Despite strong evidence that PE susceptibility is inherited, genome-wide association studies (GWAS) of maternal PE cases have not identified any chromosomal loci responsible for PE that are genome-wide significant (p<5×10 -8 ) or robustly replicate in independent datasets, perhaps due to inadequate sample sizes (<1000 cases) in published reports. Here we report the first GWAS of children of PE pregnancies (“fetal cases”) and the discovery of the first highly replicable, genome-wide significant locus for PE susceptibility. This chromosome 13 locus was initially discovered in GWAS meta-analysis of fetal cases of European descent from the InterPregGen Consortium (2512 cases, 302137 controls from deCODE and from the UK GOPEC and WTCCC Consortia) augmented by ALSPAC UK GWAS data (146 fetal cases, 6130 controls) yielding a pvalue of p<3.4×10 -8  at rs4769613. The position of the locus near the gene Fms-like tyrosine kinase 1 ( FLT1 ) provides important biological support since considerable evidence implicates a soluble isoform (sFLT1) as contributing to the pathology of PE by binding and abnormally lowering circulating placental growth factor (PlGF) and vascular endothelial growth factor (VEGF). Followup genotyping strongly confirmed the locus (p<1.5×10 -4 , rs4769613; p<7.6×10 -5 , rs7328374) in independent fetal cases from the Norwegian MoBa cohort (1154 cases, 1174 controls) and Finnish FINNPEC cohort (580 cases, 782 controls); and combined meta-analysis of GWAS and replication data provides very robust results (p<4.7×10 -11 at rs4769613; p<6.6×10 -11  at rs7328374). These SNPs appear to be in a regulatory region of  FLT1 . Furthermore, they also associate with red blood cell count, a downstream target of VEGF signalling. We will discuss these results in relation to key PE characteristics and categories such as late or early onset PE, and birthweight that is normal or small for gestational age; and we will also discuss functional investigation of the  FLT1  locus. Funding: EU FP7 grant 282540 to InterPregGen; Wellcome Trust grants (098051, WT090355/A/09/Z, WT090355/B/09/Z, WT088806, WT094529MA, WT087997MA); MRC (MC_ UU_1203/5), Wellcome Trust/MRC(102215/2/13/2).",ASHGAbstracts,2016
142,Genome-wide meta-analysis of polycystic ovary syndrome in women of  European ancestry identifies novel loci.,"T. Karaderi 1 , C. Meun 2 , T. Laisk-Podar 3,4 , F.T.J. Lin 5 , W. Wu 6 , A. Mahajan 1 , B.H. Mullin 7,8 , M.R. Jones 9,10 , F.R. Day 11 on behalf of the PCOS Consortium.  1) The Wellcome Trust Centre for Human Genetics, University of Oxford, Roosevelt Drive, OX3 7BN, Oxford, United Kingdom; 2) Division of Reproductive Medicine, Department of OBGYN, Erasmus MC, ‘s Gravendijkwal 230, 3000CA, Rotterdam; 3) Women’s Clinic, University of Tartu, Tartu 51014, Estonia; 4) Competence Centre on Health Technologies, Tartu 50410, Estonia; 5) Division of Endocrinology, Metabolism, and Molecular Medicine, Department of Medicine, Northwestern University Feinberg School of Medicine, Chicago, IL, USA, 60611; 6) Department of Epidemiology, Indiana University Richard M. Fairbanks School of Public Health; 7) Department of Twin Research & Genetic Epidemiology, King’s College London, London, UK; 8) School of Medicine and Pharmacology, University of Western Australia, Nedlands, Western Australia; 9) Division of Endocrinology, Diabetes and Metabolism, Department of Medicine, Cedars-Sinai Medical Center, Los Angeles, CA, USA, 90048; 10) Bioinformatics and Computational Biology Research Center, Cedars-Sinai Medical Center, Los Angeles, CA, USA, 90048; 11) MRC Epidemiology Unit, University of Cambridge, Cambridge, CB2 0QQ, United Kingdom.","Polycystic ovary syndrome (PCOS) is a common complex disorder causing reduced fertility affecting 5-15% of reproductive-aged women worldwide. Characterized by metabolic disturbances, hyperandrogenism and chronic anovulation, its etiology is largely unknown but with a clear genetic component. To date, genome-wide association studies (GWAS) have delivered 16 PCOS loci. Here, we perform a large GWAS meta-analysis of PCOS in up to 10,074 cases and 103,164 controls of European ancestry (NIH criteria, 2,540 cases/15,020 controls; Rotterdam criteria, 2,669 cases/17,035 controls; self-reported, 5,184 cases/82,759 controls from 23andMe). This genomic control corrected fixed-effects meta-analysis included 10,637,747 variants (imputed to 1000 Genomes March 2012 all ancestries panel) excluding markers with minor allele frequency <1% and imputation quality <0.3. We identified 15 independent loci (P<5x10 -8 ), four of which were novel. All but one association are consistent across the case definitions [near  GATA4/NEIL2 , OR self-reported =1.08 (1.03-1.13); OR Rotterdam =1.21 (1.14-1.28); OR NIH =1.33 (1.26-1.41)]. We find significant genetic correlations (P<8.9x10 -4 ) with obesity, fasting insulin, type 2 diabetes, high-density lipoprotein cholesterol, menarche timing, triglycerides and cardiovascular risk factors. In Mendelian randomization analyses, both obesity (P=1.6×10 -23 ) and fasting insulin (P=1.7×10 -5 ) seem to play a causal role in PCOS, independent of each other. On an individual marker level, we note overlapping (r 2 >0.8) and significant associations (P<10 -8 ) with sex hormone levels, vitiligo, inflammatory skin disease and type 1 diabetes suggesting pleiotropy. We see potential neuroendocrine ( FSHB, ZBTB16, GATA4/NEIL2, DENND1A, RAB5B, TOX3 ) ,  metabolic ( THADA ) and developmental ( YAP1 , ERBB4, ERBB3, MAPRE1 ) components to PCOS. Further characterization of the observed PCOS associations in relevant subphenotypes (sex hormone levels, hyperandrogenism, amenorrhea, polycystic ovarian morphology and ovarian volume) will provide more details about the potential functions of these variants. This large-scale study implicates a role of neuroendocrine and metabolic mechanisms in PCOS and is advancing our knowledge about its genetic architecture and etiology.",ASHGAbstracts,2016
143,83 rare and low-frequency coding variants implicate specific genes  affecting human height variation.,"E. Marouli 1 , M. Graff 2 , C. Medina-Gomez 3,4 ,  K. Sin lo 5 , A. Wood 6 , T.R. Kjaer 7 , R.S. Fine 8 , C. Schurmann 9 , C. Oxvig 7 , Z. Kutalik 10 , F. Rivadeneira 3,4 , R.J.F. Loos 9 , T.M. Frayling 6 , J.N. Hirschhorn 8 , G. Lettre 5 , P. Deloukas 1  For deCODE Genetics, the BBMRI-NL, the GOT2D, the CHARGE, and the GIANT Consortia.  1) William Harvey Research Institute, Barts and The London School of Medicine and Dentistry Queen Mary University of London, London, UK; 2) Department of Epidemiology, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA; 3) Department of Internal Medicine, Erasmus Medical Center, Rotterdam, The Netherlands; 4) Department of Epidemiology, Erasmus Medical Center, Rotterdam, The Netherlands; 5) Montreal Heart Institute, Université de Montréal, Montréal, Québec, Canada; 6) University of Exeter Medical School, Exeter, UK; 7) Department of Molecular Biology and Genetics, Aarhus University, Denmark; 8) Broad Institute of Harvard and MIT, Cambridge, MA, USA; 9) The Charles Bronfman Institute for Personalized Medicine, Icahn School of Medicine at Mount Sinai, New York, NY, USA; 10) Institute of Social and Preventive Medicine, Lausanne University Hospital, Lausanne, Switzerland.","Human stature is a highly heritable, classic polygenic trait and primarily the end-result of many complex growth processes in childhood. Genome-wide association studies (GWAS) have identified ~700 variants associated with adult height variation. We screened >700,000 individuals with the Exome-chip array, which harbors over 200,000 coding variants with MAF <5%, and identified 32 rare (MAF<1%) and 51 low-frequency (1%<MAF<5%) coding variants associated with height at array-wide significance ( P <2x10 -7 ). We also identified 3 additional genes ( CSAD ,  NOX4 ,  UGGT2 ) through gene-based tests. Several of the rare variants (e.g. in  IHH ,  STC2 ,  AR  and  CRISPLD2 ) were associated with differences in height of up to 1.9 cm, more than 10 times the average effect of previously identified common variants.  In vitro  experimental data showed that the effect of height-increasing variants in the  STC2  gene (+1-2 cm/rare allele) is likely due to partial loss of function of this gene leading to increased PAPP-A mediated cleavage of IGFBP4, possibly resulting in higher bioavailability of insulin-like growth factors. These 83 height variants with MAF <5% map to genes implicated in bone biology ( IL11RA ,  NOX4 ) and growth defects ( ADAMTS3 ,  PTH1R ). Additionally, pathway analysis identified gene sets in both growth-specific pathways (chondrocyte biology and skeletal development) and more global biological processes (transcription factor binding and embryonic size/lethality). In the UK-Biobank, these 83 rare and low-frequency coding variants explain ~1.7% of the heritable variation in height with an average fraction of heritability explained slightly lower than that of known common variants (0.021% versus 0.029%). In total, we found 120 new height loci (MAF≤50%); through conditional analysis in the known and new height loci, we now have identified a total of 968 independent variants that together account for 27.4% of the heritable contribution to height variation. Many height variants have pleiotropic effects but most of these are common (out of 96 variants associated with another trait at  P <2x10 -7 ,1 was rare and 6 low-frequency). The most pleiotropic height variant was the missense rs13107325 (MAF=6.2%) in the divalent cation transporter gene  SLC39A8  that is associated with BMI, all four lipid traits, systolic and diastolic blood pressure. In conclusion, our results confirm that rare and low-frequency coding variation contributes to the regulation of height and highlights relevant biology.",ASHGAbstracts,2016
144,Large-scale genome wide association of human body proportion (sitting  height ratio) identifies 161 associated loci.,"K. Tsuo 1,2 , R.M. Salem 2,3 , R.  Fine 2,3,4 , M. Guo 2,3,4 , Y. Chan 2,3,4 , S. Vedantam 2,3 , J.N. Hirschhorn 2,3,4 .  1) Harvard College, Cambridge, MA; 2) Medical and Population Genetics, Broad Institute, Cambridge, MA; 3) Endocrinology, Boston Children's Hospital, Boston, MA; 4) Department of Genetics, Harvard Medical School, Boston, MA.","Hundreds of common genetic variants have been discovered to be associated with human height, but the genetics underlying body proportion have not been as extensively studied. Genetic analysis of sitting height ratio (SHR), a measure of body proportion, has yielded insights into the biology of skeletal growth, but only a few robust SHR-associated variants have been identified. SHR is calculated by dividing the sitting height, the length from a person’s head to the surface on which they are seated, by the total (standing) height. To expand our understanding of skeletal growth, we conducted the largest (to date) genome-wide association study of SHR, performed on approximately 120,000 British individuals of European ancestry from the UK Biobank study. Analyses were stratified by sex and meta-analysis was performed to combine the sex-specific results. We identified 161 independent genome-wide significant loci (p < 5E-8) associated with SHR, of which 41 were previously associated with total height. Of the 161 loci, 143 reached genome-wide significance in the combined meta-analysis of sex-stratified results. Of the remaining 18 loci, 9 loci reached genome-wide significance in men only and 9 loci reached genome-wide significance in women only. These 18 loci were not genome wide significant in the meta-analysis, suggesting they are sex-specific. The loci associated with SHR in males or females may yield novel insights into the sexual dimorphism of skeletal growth; to explore this, we are performing pathway analysis (using DEPICT) on the full set of significant loci, as well as the male- and female-only signals, to identify enriched pathways and tissues for each set of loci. In summary, we have identified many novel loci associated with SHR that together can offer new insights into the genetic and biological basis of body proportion and skeletal growth in women and men.",ASHGAbstracts,2016
